827,823,El castillo de Lindabridis,EL CASTILLO / DE LINDABRIDIS.,«DE DON PEDRO CALDERON / de la Barca.»,Biblioteca Nacional de España,T/55307/10,BNE_823_827_T-55307-10,Lucas Antonio de Bedmar,c. 1701,1666-1723
769,676,"El católico Perseo, San Jorge",EL CATHOLICO PERSEO / SAN JORGE.,DE DON ALEXANDRO DE ARBOLEDA.,Biblioteca Nacional de España,T/55283/1,BNE_676_769_T-55283-1,,,
201,201,El celoso de su honra,EL ZELOSO DE SV HONRA.,«De Don Pedro Calderon de la Barca.»,Biblioteca Nacional de España,T/55360/48,BNE_201_201_T-55360-48,Francisco de Lyra,1640-1641,1611-1650
893,1004,El celoso extremeño,EL ZELOSO ESTREMEÑO.,DEL DOCTOR IVAN PEREZ DE MONTALVAN.,Biblioteca Nacional de España,T/55281/7,BNE_1004_893_T-55281-7,,,
565,981,El celoso prudente en el mayor aprieto de los celos,EL ZELOSO PRUDENTE EN EL MAYOR APRIETO DE LOS ZELOS.,«DEL MAESTRO TIRSO DE MOLINA.»,Biblioteca Nacional de España,T/14801/3,BNE_981_565_T-14801-3,,,
801,782,El cerco de Fuenterrabía por el príncipe de Condé,EL CERCO DE FVENTERRABIA / por el principe de Condé.,DE CHRISTOVAL DE MORALES.,Biblioteca Nacional de España,T/55303/21,BNE_782_801_T-55303-21,Pedro Gómez de Pastrana,1632-1638,1625-1649
47,52,El cerco de Tagarete,EL CERCO DE TAGARETE.,DE DON GOMEZ MOLONGO.,Biblioteca Nacional de España,T/55303/2,BNE_52_47_T-55303-2,,,
173,170,El cielo siempre es piadoso,EL CIELO SIEMPRE ES PIADOSO.,«DE VN INGENIO DESTA CORTE.»,Biblioteca Nacional de España,T/55317/21,BNE_170_173_T-55317-21,,,
915,1059,El colmenero divino,EL COLMENERO DIVINO.,DEL MAESTRO TIRSO DE MOLINA.,Biblioteca Nacional de España,T/55286/13,BNE_1059_915_T-55286-13,,,
868,930,El conde Alarcos,EL CONDE ALARCOS.,«DEL DOCTOR MIRA DE MESCVA.»,Biblioteca Nacional de España,T/55284/22,BNE_930_868_T-55284-22,,,
58,62,El conde de Fuentes en Lisboa,EL CONDE DE FVENTES EN LISBOA.,«De Luys de Belmonte.»,Biblioteca Nacional de España,T/55318/23,BNE_62_58_T-55318-23,Simón Fajardo,1630-1640,1622-1650
291,297,El conde de Saldaña,LA GRAN COMEDIA DEL CONDE DE SALDAÑA.,«De Aluaro Cubillo de Aragon.»,Biblioteca Nacional de España,T/55312/15,BNE_297_291_T-55312-15,,,
291,300,El conde de Saldaña,EL CONDE DE SALDAñA.,«DE ALVARO CVBILLO DE ARAGON. »,Biblioteca Nacional de España,T/55312/21,BNE_300_291_T-55312-21,,,
291,385,El conde de Saldaña,EL CONDE DE SALDAÑA.,«De Aluaro Cubillo de Aragon.»,Biblioteca Nacional de España,T/55312/14,BNE_385_291_T-55312-14,,,
93,90,El conde Dirlos,DEL CONDE DIRLOS.,«DE DON ALVARO CVBILLO DE ARAGON.»,Biblioteca Nacional de España,T/55312/13,BNE_90_93_T-55312-13,,,
93,845,El conde Dirlos,DEL CONDE DIRLOS,«DE DON ALVARO CVBILLO DE ARAGON.»,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.514.3,BNUE_845_93_CD-122-514-3,,,
437,490,El conde Lucanor,EL CONDE LUCANOR.,«DE DON PEDRO CALDERON DE LA BARCA.»,Biblioteca Nacional de España,T/55307/8,BNE_490_437_T-55307-8,,,
350,373,El conde Partinuplés,EL CONDE PARTINVPLES.,"DE DOÑA ANA CARO, dezima Mu$sa Seuillana.",Biblioteca Nacional de España,T/55295/38,BNE_373_350_T-55295-38,,,
773,961,El condenado por desconfiado,EL CONDENADO POR DESCONFIADO.,«DEL MAESTRO TIRSO DE MOLINA.»,Biblioteca Nacional de España,T/55286/8,BNE_961_773_T-55286-8,,,
861,1086,El deseado príncipe de Asturias y jueces de Castilla,"EL DESEADO / PRINCIPE DE ASTURIAS, / Y JUECES DE CASTILLA.",«DE UN INGENIO DE ESTA CORTE.»,Biblioteca Nacional de España,USOZ 9301,BNE_1086_861_USOZ-9301,,,
861,891,El deseado príncipe de Asturias y jueces de Castilla,"EL DESEADO PRINCIPE DE ASTURIAS, Y JUECES DE CASTILLA.",«DE UN INGENIO DE ESTA CORTE. »,Biblioteca Nacional de España,T/55323/4,BNE_891_861_T-55323-4,,,
54,59,El desposado por fuerza,EL DESPOSADO POR FVERZA.,DE LVIS DE BELMONTE BERMVDEZ.,Biblioteca Nacional de España,T/55317/11,BNE_59_54_T-55317-11,,,
54,951,El desposado por fuerza,"EL DESPOSADO POR FVERZA, Y OLVIDAR AMANDO.",DE LVIS DE BELMONTE BERMVDEZ.,Biblioteca Nacional de España,T/55317/12,BNE_951_54_T-55317-12,,,
583,814,El desprecio agradecido,"EL DESPRECIO AGRADECIDO,",FREY LOPE DE VEGA CARPIO.,Biblioteca Nacional de España,USOZ/10313,BNE_814_583_USOZ-10313,,,
285,283,El diablo está en Cantillana,EL DIABLO ESTA EN CANTILLANA,DE LVIS VELEZ DE GVEVARA.,Biblioteca Nacional de España,T/55342/4,BNE_283_285_T-55342-4,,,
337,357,El diablo predicador,EL DIABLO PREDICADOR.,«Del Doctor Don Franci$sco de Mala$dpina.»,Biblioteca Nacional de España,T/55303/29,BNE_357_337_T-55303-29,,,
792,752,El dichoso al desdichado,EL DICHOSO DESDICHADO,DE DON IVAN DE ESPINOSA MALAGON Y VALENZVELA.,Biblioteca Nacional de España,T/55322/27,BNE_752_792_T-55322-27,,,
520,966,El discreto porfiado,EL DISCRETO PORFIADO.,DE TRES INGENIOS.,Biblioteca Nacional de España,T/55298/18,BNE_966_520_T-55298-18,,,
615,1001,"El divino portugués, San Antonio de Padua",EL DIVINO PORTVGVES SAN ANTONIO DE PADVA.,«DEL DOCTOR IVAN PEREZ de Montaluan.»,Biblioteca Nacional de España,T/55281/18,BNE_1001_615_T-55281-18,,,
907,1040,El duelo contra su dama,DEL DVELO / CONTRA SV DAMA.,«DE DON FRANCISCO BANCES Y / Candamo.»,Biblioteca Nacional de España,T/55278/8,BNE_1040_907_T-55278-8,,,
250,260,El embuste acreditado y el disparate creído,"EL EMBVSTE ACREDITADO, Y EL DISPARATE CREIDO.",DE LVIS VELEZ DE GVEVARA.,Biblioteca Nacional de España,T/55319/18,BNE_260_250_T-55319-18,,,
250,334,El embuste acreditado y el disparate creído,LOS ENCANTOS DE MERLIN.,DE LVYS VELEZ DE GVEVARA.,Biblioteca Nacional de España,T/55344/28,BNE_334_250_T-55344-28,,,
344,368,El enamorado mudo,EL ENAMORADO MVDO.,«DE DON GVILLEN DE CASTRO.»,Biblioteca Nacional de España,T/55325/7,BNE_368_344_T-55325-7,,,
227,233,El encanto por los celos,EL ENCANTO POR LOS ZELOS.,«DON CHRISTOVAL DE MONROY.»,Biblioteca Nacional de España,T/55339/16,BNE_233_227_T-55339-16,,,
161,160,El encubierto,EL ENCVBIERTO.,«De D. Diego Ximenez Enci$so.»,Biblioteca Nacional de España,T/55333/32,BNE_160_161_T-55333-32,,,
161,162,El encubierto,EL ENCVBIERTO.,«De don Diego Ximenez Enzi$so»,Biblioteca Nacional de España,T/55333/33,BNE_162_161_T-55333-33,Simón Fajardo,1630-1640,1622-1650
496,666,El Eneas de Dios,EL ENEAS DE DIOS.,«DE DON AGUSTIN MORETO.»,Biblioteca Nacional de España,T/55276/6,BNE_666_496_T-55276-6,,,
867,929,El ermitaño galán y mesonera del cielo,"EL HERMITAÑO GALAN, Y MESONERA DEL CIELO.",«Del Doct. Mira de Me$squa.»,Biblioteca Nacional de España,T/55274/7,BNE_929_867_T-55274-7,,,
483,205,El esclavo de María,EL ESCLAVO DE MARIA.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55308/12,BNE_205_483_T-55308-12,,,
622,597,El esclavo del demonio,EL ESCLAVO DEL DEMONIO.,«DEL DOCTOR MIRA DE MESCVA.»,Biblioteca Nacional de España,T/55274/23,BNE_597_622_T-55274-23,,,
97,95,El Fénix de España,EL FENIX DE ESPAÑA.,«DE VN INGENIO DESTA CORTE.»,Biblioteca Nacional de España,T/55324/8,BNE_95_97_T-55324-8,,,
779,926,El galán sin dama,EL GALAN SIN DAMA.,DE DON ANTONIO DE MENDOZA.,Biblioteca Nacional de España,T/55342/15,BNE_926_779_T-55342-15,,,
428,483,El galanteo al revés,EL GALANTEO AL REVES.,DE DON MELCHOR ZAPATA.,Biblioteca Nacional de España,T/55280/21,BNE_483_428_T-55280-21,,,
928,1088,"El gran cardenal, don Gil de Albornoz (primera parte)",EL GRAN CARDENAL DE ESPAÑA / DON GIL DE ALBORNOZ.,DE LOPE DE VEGA CARPIO.,Biblioteca Nacional de España,R/33870,BNE_1088_928_R-33890,Pedro Gómez de Pastrana,1632-1638,1625-1649
66,79,El gran duque de Florencia,"DEL GRAN DVQUE DE FLORENCIA,",AVTOR DON DIEGO DE ANCISO,Biblioteca Nacional de España,T/55313/12,BNE_79_66_T-55313-12,,,
66,790,El gran duque de Florencia,LOS MEDICIS DE FLORENCIA.,AVTOR DON DIEGO DE ANCISO.,Biblioteca Nacional de España,R/23136/6,BNE_790_66_R-23136-6,Simón Fajardo,1625-1630,1622-1650
822,817,"El gran príncipe de Fez, don Baltasar de Loyola","EL GRAN PRINCIPE / DE FEZ, / D. BALTASAR / DE LOYOLA.",,Biblioteca Nacional de España,R/11348/4,BNE_817_822_R-11348-4,Lucas Antonio de Bedmar,c. 1701,1666-1723
576,808,El hamete de Toledo,EL AMETE DE TOLEDO.,"DE BELMONTE, Y Y DON / Antonio Martinez.",Biblioteca Nacional de España,T/55318/6,BNE_808_576_T-55318-6,,,
901,1028,El hechizo imaginado,EL HECHIZO IMAGINADO.,«DE DON IVAN DE ZAVALETA.»,Biblioteca Nacional de España,T/55280/23,BNE_1028_901_T-55280-23,,,
138,133,El Hércules de Ocaña,EL HERCVLES DE OCANA.,DE LVIS VELEZ DE GUEVARA.,Biblioteca Nacional de España,T/55313/25,BNE_133_138_T-55313-25,,,
654,586,El hijo de las batallas,EL HIJO DE LAS BATALLAS.,DEL ALFEREZ JACINTO CORDERO.,Biblioteca Nacional de España,T/55321/13,BNE_586_654_T-55321-13,,,
654,847,El hijo de las batallas,EL HIjO DE LAS BATALLAS.,DEL ALFEREZ jACINTO CORDERO.,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.514.5,BNUE_847_654_CD-122-514-5,Nicolás Rodríguez de Ábrego,1639-1648,1637-1670
495,714,El hijo de los leones,EL HIjO DE LOS LEONES.,«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/55356/5,BNE_714_495_T-55356-5,,,
762,763,El hijo de Marco Aurelio,EL HIJO DE MARCO AVRELIO.,DE DON AGVSTIN MORETO.,Biblioteca Nacional de España,T/55275/26,BNE_763_762_T-55275-26,,,
811,801,El hijo por engaño,EL HIJO POR EL ENGAÑO Y TOMA DE TOLEDO.,De Lope de Vega Carpio.,Biblioteca Nacional de España,R/23136/4,BNE_801_811_R-23136-4,Manuel de Sande,finales de 1620,1627-1635
649,720,El honrado con su sangre,EL HONRADO CON SV SANGRE.,DE CLARAMONTE,Biblioteca Nacional de España,T/55273/10,BNE_720_649_T-55273-10,,,
772,960,El honrador de sus hijas,EL HONRADOR DE SVS HIjAS.,«DE DON FRANCISCO POLO.»,Biblioteca Nacional de España,T/55293/25,BNE_960_772_T-55293-25,,,
739,1014,El honroso atrevimiento,EL HONROSO ATREVIMIENTO.,«POR EL MAESTRO TIRSO DE MOLINA.»,Biblioteca Nacional de España,T/55288/12,BNE_1014_739_T-55288-12,,,
739,774,El honroso atrevimiento,EL HONROSO ATREVIMIENTO,DEL MAESTRO TIRSO DE MOLINA,Biblioteca Nacional de España,T/55288/14,BNE_774_739_T-55288-14,Nicolás Rodríguez de Ábrego,1639-1648,1637-1670
739,794,El honroso atrevimiento,EL HONROSO ATREVIMIENTO,"«Por el Mae$stro Tir$so de Molina,»",Biblioteca Nacional de España,T/55288/11,BNE_794_739_T-55288-11,,,
721,728,El horror de las montañas y portero de San Pablo,"EL HORROR DE LAS MONTAÑAS, Y PORTERO DE SAN PABLO.",«DE DON CHRISTOVAL DE MONROY».,Biblioteca Nacional de España,T/55339/3,BNE_728_721_T-55339-3,,,
721,732,El horror de las montañas y portero de San Pablo,"EL HORROR DE LAS MONTAÑAS, Y PORTERO DE SAN PABLO.","DE D. CHRISTOVAL DE MONROY, Y SILVA.",Biblioteca Nacional de España,T/55339/2,BNE_732_721_T-55339-2,,,
194,193,El imposible más fácil,EL IMPOSSIBLE MAS FACIL.,"DE DON PEDRO CALDERON,",Biblioteca Nacional de España,T/55309/15,BNE_193_194_T-55309-15,,,
403,440,El infante de Aragón,"EL INFANTE DE ARAGON,",DE ANDRES DE CLARAMONTE.,Biblioteca Nacional de España,T/55273/11,BNE_440_403_T-55273-11,,,
154,152,El ingenio es lo mejor,EL INGENIO ES LO MEjOR.,«DEL LICENCIADO BRAVO.»,Biblioteca Nacional de España,T/55316/34,BNE_152_154_T-55316-34,,,
119,123,El Iris de la Nueva España nuestra señora Guadalupe de México,El yris de la nueva España Nuestra sra DeGuada Lupe deMexico,No consta,Biblioteca Nacional de España,T/55315/29,BNE_123_119_T-55315-29,,,
612,589,El juramento ante Dios y lealtad contra el amor,"EL IVRAMENTO ANTE DIOS, / y lealtad contra el Amor.",«Del Alferez Iacinto Cordero.»,Biblioteca Nacional de España,T/55320/16,BNE_589_612_T-55320-16,,,
294,301,El justo Lot,EL IVSTO LOT.,«DE D. ALVARO DE CVBILLO.»,Biblioteca Nacional de España,T/55312/18,BNE_301_294_T-55312-18,,,
294,893,El justo Lot,EL IVSTO LOT.,DE D. ALVARO DE CVBILLO.,Biblioteca Nacional de España,T/55312/19,BNE_893_294_T-55312-19,,,
851,858,El labrador de Tormes,"EL LABRADOR DEL TORMES,",DE LOPE DE VEGA CARPIO.,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.514.19,BNUE_858_851_CD-122-514-19,,,
153,149,El legado mártir,"DEL LEGADO MARTYR,",DE LVYS DE BELMONTE.,Biblioteca Nacional de España,T/55317/28,BNE_149_153_T-55317-28,,,
39,45,"El levita aragonés, San Lorenzo mártir",COMEDIA DEL LEVITA ARAGONES SAN LORENZO MARTIR.,"Su Autor Franci$sco Lozano, y E$starrues.",Biblioteca Nacional de España,T/55297/2,BNE_45_39_T-55297-2,,,
763,764,El lindo don Diego,"EL LINDO DON DIEGO,",«DE DON AGVSTIN MORETO Y CABAÑAS.»,Biblioteca Nacional de España,T/55276/15,BNE_764_763_T-55276-15,,,
290,294,El lucero de Castilla y luna de Aragón,"EL LUZERO DE CASTILLA, Y LUNA DE ARAGON.",«De Luiz» [sic] «Velez de Guevara.»,Biblioteca Nacional de España,R/10845,BNE_294_290_R-10845,,,
703,708,El maestro de Alejandro,EL MAESTRO DE ALEXANDRO.,«DE D.FERNANDO DE ZARATE. (sic)»,Biblioteca Nacional de España,T/55338/16,BNE_708_703_T-55338-16,,,
703,989,El maestro de Alejandro,EL MAESTRO DE ALEXANDRO.,DE DON FERNANDO DE ZARATE.,Biblioteca Nacional de España,T/55280/3,BNE_989_703_T-55280-3,,,
439,491,El maestro de danzar,EL MAESTRO DE DANZAR.,«DE DON PEDRO CALDERON.»,Biblioteca Nacional de España,T/55310/17,BNE_491_439_T-55310-17,,,
185,183,El mal pagador en pajas,EL MAL PAGADOR EN PAjAS.,«DE DON PEDRO CALDERON.»,Biblioteca Nacional de España,T/55306/16,BNE_183_185_T-55306-16,,,
758,923,"El marido de su madre, San Gregorio",EL MARIDO DE SV MADRE.,«DE DON IVAN DE MATOS FRAGOSO.»,Biblioteca Nacional de España,T/55279/12,BNE_923_758_T-55279-12,,,
836,837,El mariscal de Virón,EL MARISCAL DE VIRON.,«DEL DOCTOR IVAN PEREZ DE / Montalvan.»,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.515.5,BNUE_837_836_CD-122-515-5,,,
278,275,El marqués del Vasto,EL MARQVES DEL BASTO.,DE LVIS VELEZ DE GVEVARA.,Biblioteca Nacional de España,T/55315/10,BNE_275_278_T-55315-10,,,
921,1073,El más dichoso portal,EL MAS DICHOSO PORTAL.,"«COMPVESTO POR EL DOTOR IVAN SALAS INFANZON, / natural de la muy noble Ciudad de Zaragoça.»",Biblioteca Nacional de España,R/3998,BNE_1073_921_R-3998,Mateo Penén,1682,1672-1693
835,835,El más heroico silencio,EL MAS HEROYCO SILENCIO.,«DE DON ANTONIO CARDONA.»,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.515.10,BNUE_835_835_CD-122-515-10,Jaime de Bordazar,1688,1681-1707
929,1089,El mayor contrario amigo,"EL DIABLO / PREDICADOR, / Y MAYOR CONTRARIO / AMIGO.",«DE UN INGENIO DE ESTA CORTE.»,Biblioteca Nacional de España,T/55323/7,BNE_1089_929_T-55323-7,,,
776,963,El mayor desengaño,EL MAYOR DESENGAÑO.,MAESTRO TIRSO DE MOLINA.,Biblioteca Nacional de España,T/55288/24,BNE_963_776_T-55288-24,,,
679,723,"El mayor vasallo del mayor señor, o el gigante Cananeo, San Cristóbal",EL GIGANTE CANANEO SAN CHRISTOVAL.,«DE D. CHRISTOVAL DE MONROY Y SILVA.»,Biblioteca Nacional de España,T/55341/14,BNE_723_679_T-55341-14,,,
705,700,"El médico pintor, San Lucas","EL MEDICO PINTOR, / SAN LVCAS,",POR D. FERNANDO DE ZARATE.,Biblioteca Nacional de España,T/55338/11,BNE_700_705_T-55338-11,,,
374,389,El mejor rey del mundo y templo de Salomón,"EL MEjOR REY DEL MVNDO, Y TEMPLO DE SALOMON.",«De Aluaro Cubillo.»,Biblioteca Nacional de España,T/55312/32,BNE_389_374_T-55312-32,,,
216,212,El mejor testigo,EL MEjOR TESTIGO.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55360/56,BNE_212_216_T-55360-56,Francisco de Lyra,c. 1635,1611-1650
213,211,El mejor testigo es Dios,EL MEjOR TESTIGO ES DIOS.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55360/60,BNE_211_213_T-55360-60,Francisco de Lyra,c. 1635,1611-1650
101,99,El mejor tutor es Dios,EL MEjOR TVTOR ES DIOS,«DE VN INGENIO DESTA CORTE.»,Biblioteca Nacional de España,T/55304/20,BNE_99_101_T-55304-20,,,
585,900,El milagro por los celos,"EL MILAGRO POR LOS ZELOS, Y D. ALVARO DE LUNA.",«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/5042,BNE_900_585_T-5042,Carlos Sapera,1770,1770-1780
718,646,El monstruo de la fortuna,EL MONSTRVO / DE LA FORTVNA.,«DE TRES INGENIOS.»,Biblioteca Nacional de España,T/55304/25,BNE_646_718_T-55304-25,,,
718,647,El monstruo de la fortuna,"EL MONSTRUO / DE LA FORTUNA, / LA LAVANDERA DE NAPOLES, / FELIPA CATANEA.",«DE TRES INGENIOS.»,Biblioteca Nacional de España,T/14816/12,BNE_647_718_T-14816-12,,,
778,860,El muerto disimulado,EL MVERTO DISSIMVLADO,«Por Doña Angela de Azevedo.»,Biblioteca Nacional de España,T/55292/32,BNE_860_778_T-55292-32,,,
908,1041,El negro del cuerpo blanco,EL NEGRO / DEL CUERPO BLANCO.,«DE VN INGENIO DE LA CORTE.»,Biblioteca Nacional de España,T/3982,BNE_1041_908_T-3982,,,
81,83,El obligar ofendiendo,EL OBLIGAR OFENDIENDO.,DE DON IVAN DE MESA / Villauicencio.,Biblioteca Nacional de España,T/55356/21,BNE_83_81_T-55356-21,,,
852,859,El ollero de Ocaña,EL OLLERO DE OCAÑA.,DE LVIS VELEZ DE GVEVARA.,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.514.20,BNUE_859_852_CD-122-514-20,Nicolás Rodríguez de Ábrego,1639-1648,1637-1670
624,599,El palacio confuso,EL PALACIO CONFVSO.,«DEL DOCTOR MIRA DE MESQVA.»,Biblioteca Nacional de España,T/55274/8,BNE_599_624_T-55274-8,,,
498,663,El parecido en la Corte,EL PARECIDO EN LA CORTE.,«DE DON AGUSTIN MORETO.»,Biblioteca Nacional de España,USOZ 10319,BNE_663_498_USOZ-10319,Antonio Sanz,1754,1705-1791
498,664,El parecido en la Corte,DEL PARECIDO,«DE DON AGVSTIN MORETO.»,Biblioteca Nacional de España,T/55276/26,BNE_664_498_T-55276-26,,,
498,840,El parecido en la Corte,DEL PARECIDO.,«DE DON AGVSTIN MORETO.»,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.515.9,BNUE_840_498_CD-122-515-9,,,
330,524,El pastor Fido,EL PASTOR FIDO.,«DE DON PEDRO CALDERON DE LA BARCA.»,Biblioteca Nacional de España,T/55306/12,BNE_524_330_T-55306-12,,,
30,38,El pedir con mal intento,EL PEDIR CON MAL INTENTO.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55310/29,BNE_38_30_T-55310-29,Manuel de Sande,1627-1635,1627-1635
232,239,El peligro en la amistad,EL PELIGRO EN LA AMISTAD.,DE DON CHRISTOVAL DE MORALES.,Biblioteca Nacional de España,T/55340/33,BNE_239_232_T-55340-33,,,
28,37,El perdón castiga más,EL PERDON CASTIGA MAS.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55360/53,BNE_37_28_T-55360-53,Francisco de Lyra,c. 1635,1611-1650
586,902,El perro del hortelano,EL PERRO DEL HORTELANO.,«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/14808/9,BNE_902_586_T-14808-9,,,
619,573,El pleito del demonio con la Virgen,EL PLEYTO DEL DEMONIO CON LA VIRGEN.,DE TRES INGENIOS.,Biblioteca Nacional de España,T/55316/10,BNE_573_619_T-55316-10,,,
809,792,El pleito por la honra,EL PLEITO POR LA HONRA.,"POR LOPE / de Vega, Carpio.",Biblioteca Nacional de España,R/23136/10,BNE_792_809_R-23136-10,Simón Fajardo,1625-1630,1622-1650
828,825,El premio del bien hablar,EL PREMIO DEL BIEN HABLAR.,«DE LOPE DE VEGA CARPIO.»,Biblioteca Nacional de España,T/55351/33,BNE_825_828_T-55351-33,Francisco de Lyra,c. 1635,1611-1650
199,198,El premio en la tiranía,EL PREMIO EN LA TIRANIA.,«Por Don Franci$sco Balcarcel y Lugo.»,Biblioteca Nacional de España,T/55317/14,BNE_198_199_T-55317-14,Juan Cabezas,1676-1678,1675-1681
359,535,El pretender con pobreza,EL PRETENDER CON POBREZA.,DE DON GVILLEN DE CASTRO.,Biblioteca Nacional de España,​T/55295/2,BNE_535_359_​T-55295-2,,,
556,982,El pretendiente al revés,EL PRETENDIENTE AL REVÈS.,DEL MAESTRO TIRSO DE MOLINA.,Biblioteca Nacional de España,USOZ/11208,BNE_982_556_USOZ-11208,,,
45,51,El príncipe de la banda,"EL PRINCIPE DE LA VANDA,","D. VICENTE DE LA MOTTA [«sic»] Y CARVALLO, / vecino de Setùbal,",Biblioteca Nacional de España,T/55305/2,BNE_51_45_T-55305-2,,,
145,142,El príncipe don Carlos,EL PRINCIPE DON CARLOS.,D. DIEGO XIMENEZ DE ENCISO.,Biblioteca Nacional de España,T/55313/10,BNE_142_145_T-55313-10,,,
145,950,El príncipe don Carlos,EL PRINCIPE DON CARLOS.,DE LOPE DE VEGA CARPIO.,Biblioteca Nacional de España,T/55356/1,BNE_950_145_T-55356-1,,,
334,1081,El príncipe Escanderbey,EL PRINCIPE ESCANDERBEY.,DE LVYS VELEZ DE GVEVARA.,Biblioteca Nacional de España,T/55314/1,BNE_1081_334_T-55314-1,Pedro Gómez de Pastrana,1632-1638,1625-1649
334,354,El príncipe Escanderbey,EL PRINCIPE ESCANDERBEY.,DE LVYS VELEZ DE GVEVARA.,Biblioteca Nacional de España,T/55313/21,BNE_354_334_T-55313-21,Pedro Gómez de Pastrana,1632-1638,1625-1649
522,968,El príncipe perseguido,EL PRINCIPE PERSEGVIDO.,DE TRES INGENIOS.,Biblioteca Nacional de España,T/55342/32,BNE_968_522_T-55342-32,,,
578,809,El príncipe villano,EL PRINCIPE VILLANO.,«DE LVIS DE VELMONTEVERMVDEZ.»,Biblioteca Nacional de España,T/55318/25,BNE_809_578_T-55318-25,,,
100,96,El prodigio de Viterbo y emperador más tirano,"EL PRODIGIO DE VITERVO, Y EMPERADOR MAS TYRANO.",«DE VN INGENIO SEVILLANO.»,Biblioteca Nacional de España,T/55316/11,BNE_96_100_T-55316-11,Viuda de Francisco Lorenzo de Hermosilla,,1728-1739
689,729,El profeta falso Mahoma,EL PROFETA FALSO MAHOMA.,«DE DON FRANCISCO DE ROjAS.»,Biblioteca Nacional de España,T/55334/3,BNE_729_689_T-55334-3,,,
379,401,El rayo de Andalucía y jenízaro de España (primera parte),"EL RAYO DE ANDALVCIA, Y GENIZARO DE ESPAÑA.«PRIMERA PARTE.»",«De Alvaro Cubillo de Aragon.»,Biblioteca Nacional de España,T/55313/4,BNE_401_379_T-55313-4,,,
381,402,El rayo de Andalucía y jenízaro de España (segunda parte),"EL RAYO DE ANDALVCIA, Y GENIZARO DE ESPAÑA. «SEGUNDA PARTE.»",«De Alvaro Cubillo de Aragon.»,Biblioteca Nacional de España,T/55313/5,BNE_402_381_T-55313-5,,,
341,361,El rayo de Cataluña y prodigio de Aragón (primera parte),"EL RAYO DE CATALVÑA, Y PRODIGIO DE ARAGON. [...] «PRIMERA PARTE.»",DE FRANCISCO SERRANO CARIMO.,Biblioteca Nacional de España,T/55330/6/1,BNE_361_341_T-55330-6-1,Nicolás Rodríguez de Ábrego,1639-1648,1637-1670
343,364,El rayo de Cataluña y prodigio de Aragón (segunda parte),"EL RAYO DE CATALVÑA, Y PRODIGIO DE ARAGON. [...] «SEGVNDA PARTE.»",DE FRANCISCO SERRANO CARIMO.,Biblioteca Nacional de España,T/55330/6/2,BNE_364_343_T-55330-6-2,,,
714,702,El reinar para morir,EL REYNAR PARA MORIR.,DEL DOCTOR IVAN PEREZ DE MONTALVAN.,Biblioteca Nacional de España,T/55340/6,BNE_702_714_T-55340-6,,,
714,703,El reinar para morir,EL REYNAR PARA MORIR.,DEL DOCTOR IVAN PEREZ DE MONTALVAN.,Biblioteca Nacional de España,T/55340/7,BNE_703_714_T-55340-7,,,
842,848,El renegado Zanaga,EL RENEGADO ZANAGA.,DEL LIC. BERNARDINO RODRIGVEZ.,Biblioteca Nacional Universitaria de Estrasburgo,CD.122.514.9,BNUE_848_842_CD-122-514-9,,,
892,1003,El rigor en la inocencia,EL RIGOR EN LA INOCENCIA.,DEL DOCTOR JVAN PEREZ DE MONTALVAN.,Biblioteca Nacional de España,T/55281/6,BNE_1003_892_T-55281-6,,,
817,810,El robo de las Sabinas por los romanos,EL ROBO DE LAS Sabinas.,«DE DON IVAN COELLO Y ARIAS.»,Biblioteca Nacional de España,T/55321/29,BNE_810_817_T-55321-29,,,
23,34,El rollo de Écija,EL ROLLO DE EZIjA.,DE DON PEDRO CALDERON.,Biblioteca Nacional de España,T/55360/52,BNE_34_23_T-55360-52,,,
920,1072,El Salvador en su imagen,"AVTO SACRAMENTAL, / HISTORIAL, / Y ALEGORICO, / «INTITVLADO» / EL SALVADOR EN SV IMAGEN,","COMPVESTO / «POR VICENTE DIAZ DE SARRALDE, GENEROSO, DOCTOR EN / ambos Derechos, y Abogado del Real Con$sejo de Valencia.»",Biblioteca Nacional de España,T/15028/12,BNE_1072_920_T-15028-12,Francisco Mestre,1701,1677-1709
724,554,El segundo Escipión,EL SEGVNDO SCIPION,«De Don Pedro Calderon de la Barca.»,Biblioteca Nacional de España,T/12811,BNE_554_724_T-12811,Salvador Castaldo,1681,1654-1688
